task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
459	f3/773692	9abfda80-23bf-48f6-9ea6-ad49a10cab7f	NFCORE_MAG:MAG:BUSCO_QC:BUSCO (SPAdes-CAPES_S11.44.fa)	COMPLETED	0	2021-07-30 00:05:43.935	1h 31m 15s	1m 31s	437.4%	3.2 GB	23.7 GB	1.8 GB	1.7 GB
456	d0/87aedb	c32edf46-9e96-4155-88ca-b2d29a6469ca	NFCORE_MAG:MAG:BUSCO_QC:BUSCO (SPAdes-CAPES_S11.41.fa)	COMPLETED	0	2021-07-30 00:05:43.853	1h 31m 25s	2m 20s	489.0%	3.9 GB	25.4 GB	2.6 GB	2.4 GB
458	47/6ab037	3e933a99-b263-435f-a638-d7fcdb1e349d	NFCORE_MAG:MAG:BUSCO_QC:BUSCO (SPAdes-CAPES_S11.43.fa)	COMPLETED	0	2021-07-30 00:05:43.818	1h 31m 35s	3m 23s	571.6%	3.7 GB	30.1 GB	3.4 GB	2.8 GB
460	69/c6de86	30c48d94-be80-4050-8b53-e61dab68ed86	NFCORE_MAG:MAG:BUSCO_QC:BUSCO (SPAdes-CAPES_S11.45.fa)	COMPLETED	0	2021-07-30 00:05:43.940	1h 31m 55s	1m 57s	381.9%	3.5 GB	25.4 GB	2.3 GB	2.1 GB
453	2a/f1d35b	de5b8930-ab96-4f2b-863c-a5a475f73fa5	NFCORE_MAG:MAG:BUSCO_QC:BUSCO (SPAdes-CAPES_S11.39.fa)	COMPLETED	0	2021-07-30 00:05:43.685	1h 32m 5s	4m 51s	232.5%	3.4 GB	43.4 GB	2.7 GB	2.4 GB
454	a4/3e4025	64296413-52e4-4d67-924c-9810e9ab8c59	NFCORE_MAG:MAG:BUSCO_QC:BUSCO (SPAdes-CAPES_S11.4.fa)	COMPLETED	0	2021-07-30 00:05:43.764	1h 32m 6s	3m 23s	534.4%	4 GB	21 GB	3.2 GB	2.6 GB
442	77/124198	27d31aca-d93b-4eb4-b93d-a043b0cb1882	NFCORE_MAG:MAG:BUSCO_QC:BUSCO (SPAdes-CAPES_S11.29.fa)	COMPLETED	0	2021-07-30 00:05:43.317	1h 32m 16s	8m 30s	98.2%	3.5 GB	25.4 GB	1.8 GB	1.8 GB
461	9f/2be5af	853eb1b3-4de4-456b-a5e1-f04aa764f336	NFCORE_MAG:MAG:BUSCO_QC:BUSCO (SPAdes-CAPES_S11.46.fa)	COMPLETED	0	2021-07-30 00:05:44.035	1h 32m 16s	1m 54s	375.2%	3.2 GB	23.6 GB	2.2 GB	2.1 GB
464	c8/6a44e8	21cdbeb6-459f-4e72-a5a8-e227d7dab26d	NFCORE_MAG:MAG:BUSCO_QC:BUSCO (SPAdes-CAPES_S11.49.fa)	COMPLETED	0	2021-07-30 00:05:44.139	1h 32m 17s	2m 3s	466.5%	2.9 GB	23.5 GB	2.4 GB	2.3 GB
399	92/7951e8	31bfa85e-1751-4e92-a876-43936d15dfcf	NFCORE_MAG:MAG:BUSCO_QC:BUSCO (SPAdesHybrid-CAPES_S21.28.fa)	COMPLETED	0	2021-07-30 00:04:53.112	1h 33m 26s	16m 56s	43.6%	2.9 GB	24.4 GB	2.2 GB	2 GB
462	65/82994b	3d4c9675-a73c-40e5-b540-fbcc649ccc9b	NFCORE_MAG:MAG:BUSCO_QC:BUSCO (SPAdes-CAPES_S11.47.fa)	COMPLETED	0	2021-07-30 00:05:44.048	1h 32m 36s	2m 50s	505.7%	4.5 GB	25.5 GB	3.1 GB	2.6 GB
466	25/6604e7	be2c41c7-ae99-4d98-bf9b-5b2661e79c08	NFCORE_MAG:MAG:BUSCO_QC:BUSCO (SPAdes-CAPES_S11.6.fa)	COMPLETED	0	2021-07-30 00:05:44.214	1h 32m 37s	1m 51s	541.4%	3.6 GB	52.4 GB	1.8 GB	1.8 GB
463	3b/4a7bd2	abee1812-a40d-48a3-a0c9-137dd2e1d3c2	NFCORE_MAG:MAG:BUSCO_QC:BUSCO (SPAdes-CAPES_S11.48.fa)	COMPLETED	0	2021-07-30 00:05:44.098	1h 33m 5s	3m 20s	554.7%	7.9 GB	55.8 GB	3.4 GB	2.6 GB
465	96/034d61	9ccdcb65-a63b-46ad-bdfa-db7e6fbfec32	NFCORE_MAG:MAG:BUSCO_QC:BUSCO (SPAdes-CAPES_S11.5.fa)	COMPLETED	0	2021-07-30 00:05:44.170	1h 33m 25s	3m 14s	531.3%	3.6 GB	56.6 GB	2.7 GB	2.5 GB
472	c5/78c7fe	7ba95ff3-460e-4a07-92bb-3d34e4481f1a	NFCORE_MAG:MAG:BUSCO_QC:BUSCO (SPAdesHybrid-CAPES_S11.10.fa)	COMPLETED	0	2021-07-30 00:06:02.571	1h 33m 7s	2m 14s	497.4%	3.5 GB	52.4 GB	2.4 GB	2.4 GB
467	6f/c40883	57b84c37-b2a0-4fa6-beae-d2dccfd30e0d	NFCORE_MAG:MAG:BUSCO_QC:BUSCO (SPAdes-CAPES_S11.7.fa)	COMPLETED	0	2021-07-30 00:05:44.247	1h 33m 55s	2m 45s	511.5%	3.5 GB	16.4 GB	2.6 GB	2.4 GB
469	2d/fbdc8d	1347554e-5813-4c74-8bba-eccc0183cbdf	NFCORE_MAG:MAG:BUSCO_QC:BUSCO (SPAdes-CAPES_S11.9.fa)	COMPLETED	0	2021-07-30 00:05:44.298	1h 33m 56s	3m 42s	540.0%	3.7 GB	52.5 GB	2.7 GB	2.6 GB
476	58/e4a5bb	b68025a4-a0f4-4bb7-98a8-d76091edeb03	NFCORE_MAG:MAG:BUSCO_QC:BUSCO (SPAdesHybrid-CAPES_S11.12.fa)	COMPLETED	0	2021-07-30 00:06:02.727	1h 33m 46s	1m 49s	450.7%	3.5 GB	25.4 GB	2.4 GB	2.3 GB
468	86/aeb84b	dd3bbaba-6529-4b4a-9736-64ab0fded5dd	NFCORE_MAG:MAG:BUSCO_QC:BUSCO (SPAdes-CAPES_S11.8.fa)	COMPLETED	0	2021-07-30 00:05:44.237	1h 34m 15s	3m 50s	536.0%	5.8 GB	53.2 GB	3.7 GB	2.7 GB
477	48/5870fe	f74d1689-74a6-4ffa-bcbf-28ab431507fd	NFCORE_MAG:MAG:BUSCO_QC:BUSCO (SPAdesHybrid-CAPES_S11.13.fa)	COMPLETED	0	2021-07-30 00:06:02.624	1h 34m 26s	3m 28s	541.6%	4.4 GB	57 GB	3.2 GB	2.6 GB
481	2f/d4ca58	ff19ed62-9bd2-462a-aae8-0b2fb09b6540	NFCORE_MAG:MAG:BUSCO_QC:BUSCO (SPAdesHybrid-CAPES_S11.17.fa)	COMPLETED	0	2021-07-30 00:06:02.837	1h 34m 27s	2m 34s	493.9%	3.5 GB	25.4 GB	2.4 GB	2.4 GB
470	03/a26da9	ee39f5a6-70f4-4347-97de-48eedc4e1e1c	NFCORE_MAG:MAG:BUSCO_QC:BUSCO (SPAdesHybrid-CAPES_S11.1.fa)	COMPLETED	0	2021-07-30 00:06:02.585	1h 34m 36s	3m 9s	535.4%	4.4 GB	30 GB	3.2 GB	2.6 GB
478	bb/b7b538	aa99e63f-d1b8-4d21-9286-4a1c9e2b3ffd	NFCORE_MAG:MAG:BUSCO_QC:BUSCO (SPAdesHybrid-CAPES_S11.14.fa)	COMPLETED	0	2021-07-30 00:06:02.690	1h 34m 37s	2m 44s	558.5%	3.7 GB	25.5 GB	2.1 GB	2 GB
480	af/5ef639	8e61b5f8-6f2c-4b67-9000-8e3dd5fe2fbc	NFCORE_MAG:MAG:BUSCO_QC:BUSCO (SPAdesHybrid-CAPES_S11.16.fa)	COMPLETED	0	2021-07-30 00:06:02.792	1h 34m 46s	1m 44s	344.4%	3.4 GB	52.4 GB	2.2 GB	2.1 GB
483	9e/479372	bc186d4c-430f-487e-bb52-9d4b43f38592	NFCORE_MAG:MAG:BUSCO_QC:BUSCO (SPAdesHybrid-CAPES_S11.19.fa)	COMPLETED	0	2021-07-30 00:06:03.062	1h 34m 47s	1m 44s	481.7%	3.5 GB	25.4 GB	1.9 GB	1.8 GB
475	e8/b83ead	abd01dc9-999a-407c-a07d-238a344f9c51	NFCORE_MAG:MAG:BUSCO_QC:BUSCO (SPAdesHybrid-CAPES_S11.11.fa)	COMPLETED	0	2021-07-30 00:06:02.637	1h 35m 36s	3m 36s	564.0%	5.8 GB	30.1 GB	3.4 GB	2.7 GB
487	7c/b5694c	d040ea13-f37f-46b2-a7d4-89115f7237df	NFCORE_MAG:MAG:BUSCO_QC:BUSCO (SPAdesHybrid-CAPES_S11.22.fa)	COMPLETED	0	2021-07-30 00:06:03.071	1h 35m 37s	2m 12s	466.2%	3.5 GB	16.4 GB	2.3 GB	2.3 GB
485	3f/9935a2	abbea89f-12c3-4df7-8c4c-862d6261d966	NFCORE_MAG:MAG:BUSCO_QC:BUSCO (SPAdesHybrid-CAPES_S11.20.fa)	COMPLETED	0	2021-07-30 00:06:03.082	1h 35m 38s	1m 52s	357.2%	3.4 GB	52.4 GB	2.3 GB	2.1 GB
419	a0/be312d	47344588-5915-4e55-aa10-b1de0fea759d	NFCORE_MAG:MAG:QUAST_BINS (SPAdes-CAPES_S11)	COMPLETED	0	2021-07-30 00:05:43.336	1h 36m 6s	10m 30s	63.8%	165.5 MB	1.7 GB	5.8 GB	270.5 MB
482	e6/aaa4ae	d22447bf-c4e3-45bb-835e-89efe5daa43a	NFCORE_MAG:MAG:BUSCO_QC:BUSCO (SPAdesHybrid-CAPES_S11.18.fa)	COMPLETED	0	2021-07-30 00:06:02.937	1h 35m 59s	2m 52s	522.7%	3.8 GB	25.5 GB	2.8 GB	2.5 GB
489	85/2f1745	a9209a5e-09a5-4b61-bbb3-0e8c9a9d7a05	NFCORE_MAG:MAG:BUSCO_QC:BUSCO (SPAdesHybrid-CAPES_S11.24.fa)	COMPLETED	0	2021-07-30 00:06:03.137	1h 36m 11s	2m 32s	413.4%	3.4 GB	56.6 GB	2.8 GB	2.7 GB
479	23/9e14cf	a4fe6386-af0b-4043-ae5f-ea6404ad00a7	NFCORE_MAG:MAG:BUSCO_QC:BUSCO (SPAdesHybrid-CAPES_S11.15.fa)	COMPLETED	0	2021-07-30 00:06:02.756	1h 36m 21s	3m 42s	214.4%	3.3 GB	23.6 GB	1.8 GB	1.8 GB
491	71/bdfba4	fb4812e4-ac1f-46de-8ae5-854802bb01f4	NFCORE_MAG:MAG:BUSCO_QC:BUSCO (SPAdesHybrid-CAPES_S11.26.fa)	COMPLETED	0	2021-07-30 00:06:03.262	1h 36m 30s	2m 57s	522.7%	4.7 GB	30 GB	3.3 GB	2.6 GB
490	84/2af248	a164f413-1b70-4c14-8122-c8f02eed996f	NFCORE_MAG:MAG:BUSCO_QC:BUSCO (SPAdesHybrid-CAPES_S11.25.fa)	COMPLETED	0	2021-07-30 00:06:03.206	1h 36m 40s	2m 43s	523.8%	5.2 GB	56.5 GB	3.3 GB	2.6 GB
493	a9/2ef482	671711a3-8aac-4e1f-b553-0a7363021f49	NFCORE_MAG:MAG:BUSCO_QC:BUSCO (SPAdesHybrid-CAPES_S11.28.fa)	COMPLETED	0	2021-07-30 00:06:03.292	1h 36m 41s	2m 8s	489.3%	3.5 GB	52.4 GB	2.4 GB	2.3 GB
486	60/726017	3ce6870a-ee2c-40b3-9859-40599b3d9193	NFCORE_MAG:MAG:BUSCO_QC:BUSCO (SPAdesHybrid-CAPES_S11.21.fa)	COMPLETED	0	2021-07-30 00:06:03.046	1h 36m 51s	3m 20s	558.8%	5.6 GB	27.2 GB	4 GB	2.9 GB
492	b4/7ae78a	b07beeb8-42c2-4406-84fd-11c106fd283e	NFCORE_MAG:MAG:BUSCO_QC:BUSCO (SPAdesHybrid-CAPES_S11.27.fa)	COMPLETED	0	2021-07-30 00:06:03.337	1h 37m 10s	2m 41s	543.9%	3.6 GB	25.5 GB	2.7 GB	2.5 GB
497	2b/cee52d	234ff55c-7e2a-4e13-84d6-8be5bc47441e	NFCORE_MAG:MAG:BUSCO_QC:BUSCO (SPAdesHybrid-CAPES_S11.31.fa)	COMPLETED	0	2021-07-30 00:06:03.513	1h 37m 11s	1m 39s	466.1%	3.5 GB	25.4 GB	1.8 GB	1.8 GB
495	ec/35417c	bccc16eb-faaa-4304-88df-41782bcfb0e0	NFCORE_MAG:MAG:BUSCO_QC:BUSCO (SPAdesHybrid-CAPES_S11.3.fa)	COMPLETED	0	2021-07-30 00:06:03.381	1h 37m 20s	2m 21s	506.2%	3.5 GB	52.4 GB	2.4 GB	2.4 GB
496	4c/f88df8	c638ee59-48e8-4bee-b93a-019496f1887a	NFCORE_MAG:MAG:BUSCO_QC:BUSCO (SPAdesHybrid-CAPES_S11.30.fa)	COMPLETED	0	2021-07-30 00:06:03.444	1h 37m 21s	2m 56s	519.6%	3.5 GB	21 GB	2.6 GB	2.5 GB
498	21/8e8bbf	310b0344-9e03-4555-bdd6-accc30c143e6	NFCORE_MAG:MAG:BUSCO_QC:BUSCO (SPAdesHybrid-CAPES_S11.32.fa)	COMPLETED	0	2021-07-30 00:06:03.553	1h 37m 22s	1m 42s	359.4%	3.4 GB	25.4 GB	2.2 GB	2.1 GB
474	1b/3227ef	5dd1f895-f549-43b3-b5fb-adec8405230b	NFCORE_MAG:MAG:METABAT2_BINNING:MAG_DEPTHS (SPAdesHybrid-CAPES_S11)	COMPLETED	0	2021-07-30 00:06:03.870	1h 37m 22s	2s	129.2%	127.3 MB	2.2 GB	94.4 MB	6.2 KB
499	39/590a68	40aef7c5-bd49-4610-82de-ed857335d679	NFCORE_MAG:MAG:BUSCO_QC:BUSCO (SPAdesHybrid-CAPES_S11.33.fa)	COMPLETED	0	2021-07-30 00:06:03.530	1h 37m 30s	2m 28s	473.7%	4 GB	30 GB	2.8 GB	2.4 GB
494	79/c37704	37403710-f563-47e5-8edd-27cbba31e80c	NFCORE_MAG:MAG:BUSCO_QC:BUSCO (SPAdesHybrid-CAPES_S11.29.fa)	COMPLETED	0	2021-07-30 00:06:03.342	1h 38m	3m 1s	516.3%	5.5 GB	25.5 GB	3.2 GB	2.6 GB
501	49/f7a698	782b5dce-6bf2-4dd1-9614-f28f0f0f0ea4	NFCORE_MAG:MAG:BUSCO_QC:BUSCO (SPAdesHybrid-CAPES_S11.35.fa)	COMPLETED	0	2021-07-30 00:06:03.616	1h 38m 20s	2m 22s	492.8%	3.4 GB	52.4 GB	2.5 GB	2.4 GB
